ID,Motor_Share,Household_Share,Health_Share,Life_Share,Work_Share
1,56.47124226215517,11.937315944467816,21.990504237033477,7.063224953422681,2.5377126029208488
2,8.503117590234478,45.68806533766576,12.809563537367175,21.348906647931855,11.650346886800738
3,27.835538752362947,30.313259519308666,16.821496084256008,11.659465298406696,13.370240345665676
4,30.378903908903236,7.2168209362722235,51.802956649130984,5.883332223480056,4.7179862822134915
5,53.814124976161715,7.596465577522089,29.017544974890342,2.9845527938465453,6.587311677579303
6,74.8149782726779,3.208174904942966,19.48669201520913,1.1882129277566542,1.3019418794133624
7,19.33750677773944,36.42726869423769,39.18149553901513,1.8078079558337852,3.2459210331739534
8,27.287215334564312,43.66701837685746,15.866525982590343,7.328761100852897,5.850479205134968
9,58.236556958601696,3.101915242490323,35.5055192115895,1.48418614872289,1.6718224385956018
10,27.61414621272103,24.04988123515439,35.885457904460274,5.176827659012932,7.273686988651358
11,44.22270944262981,17.405700478768626,33.96274255373097,2.7846137783942613,1.6242337464763525
12,31.56662786578268,27.41788552052229,31.932284022470768,4.597904752264792,4.485297838959461
13,23.90144308848777,39.44712542341423,29.818801911744234,5.002088070159156,1.8305415061946078
14,5.054258617545139,39.08102316250227,14.555216122560639,30.5421302206821,10.767371876709827
15,83.37685950413223,0.0,12.031404958677687,1.8000000000000003,2.7917355371900827
16,46.83413829661915,13.826716927788905,36.442749440452346,0.0,2.8963953351395926
17,10.902009318578918,58.90998107163659,15.37201514269074,11.427999417588818,3.387995049504951
18,66.44055694394861,16.035939545400453,12.845114839938118,0.5786623824824468,4.099726288230395
19,34.96293484571073,41.68713437234851,13.597999374804628,1.6500692180592154,8.101862189076945
20,67.91042257324153,1.594775212636695,21.21135412447685,4.126164439044148,5.157283650600783
21,50.43425076452599,9.938837920489297,33.934250764526,0.5948012232415902,5.097859327217126
22,60.43063052375586,16.56385313482413,14.848152322201791,3.6582834094548904,4.499080609763332
23,25.18068806013299,37.21571745205743,23.185891876264815,7.8045196106774615,6.613183000867302
24,25.189168339969825,37.37989086660087,28.177290723661073,5.446459971185153,3.807190098583081
25,59.64409377306011,18.213941079638985,19.239938695578136,2.2237043764545614,0.6783220752682069
26,56.84026543429317,15.389856618082714,22.831496622822613,2.6010190780898212,2.337362246711696
27,44.3937523482368,21.845311577478395,30.704202672964414,0.0,3.05673340132038
28,69.28611042642348,9.073823021937393,17.394318461917678,2.7390929258072476,1.5066551639142225
29,52.10383411445272,3.268595541566505,44.62757034398077,0.0,0.0
30,85.77997414540755,4.090916528939143,8.983652697550358,1.1454566281029601,0.0
31,83.40354269534893,0.0,15.924864472911848,0.6715928317392357,0.0
32,37.40501608316629,39.04829611673116,17.04465992261433,5.375040790639131,1.126987086849098
33,79.5844898645807,3.2719320380183365,15.012196147699555,0.804104634536126,1.3272773151652788
34,61.652598259034576,3.206607755209708,29.626088103402804,3.7193352677393836,1.7953706146135588
35,46.58767497241098,17.91107626183423,19.106116048092005,5.84161003659174,10.553522681071033
36,32.83433947897972,25.915048675694784,17.104475988470117,15.200957198020342,8.945178658835049
37,55.61331461939665,0.0,25.16851206875639,4.602242206858311,14.61593110498865
38,76.74580573268125,10.663653810437692,10.612579706556058,0.46431003528756276,1.5136507150374545
39,14.918822786988697,20.480752682003327,51.227697779817575,7.602834031323503,5.7698927198669026
40,53.26080040720239,10.076668575427881,32.93249347839919,2.810650887573965,0.9193866513965772
41,5.54761498421367,48.60162983189692,14.449825070398498,15.611400290127145,15.789529823363768
